Programa,Numero_consecutivo,Numero_de_Ident_de_pieza,Date,Time,Recorrido_fusion_mm,Corriente_maxima_kA,Area_de_corriente_AS,Energia_acumulada_kJ,Fuerza_soldadura_kN,Corriente_max_1_kA,Area_de_Corriente_max_1_As,Corriente_max_2_kA,Area_de_Corriente_max_2_As,Corriente_max_3_kA,Area_de_Corriente_max_3_As,Corriente_max_4_kA,Area_de_Corriente_max_4_As,Evaluacion
30DS29,54029,221003T120453  54029,2022-10-03,12:04:52,"0,392","166,79","1400,35","21,6407","31,49","41,6137","341,334","41,2975","338,397","41,1943","375,607","42,6846","345,007",OK
30DS29,54030,221003T120458  54030,2022-10-03,12:04:57,"0,404","166,558","1396,79","21,6673","31,5645","41,4524","337,187","41,3943","340,339","41,1556","375,848","42,5556","343,42",OK
30DS29,54031,221003T120502  54031,2022-10-03,12:05:02,"0,382","166,132","1392,72","21,7471","31,5577","41,3104","335,74","41,2137","335,078","41,0975","377,662","42,5105","344,236",OK
30DS29,54032,221003T120509  54032,2022-10-03,12:05:09,"0,402","167,145","1405,15","21,6464","31,49","41,775","343,043","41,4524","340,104","41,2201","376,391","42,6976","345,61",OK
30DS29,54033,221003T120514  54033,2022-10-03,12:05:14,"0,404","165,39","1381,1","21,6863","31,3545","41,233","335,197","41,1233","335,878","40,8782","372,61","42,1556","337,415",OK
30DS29,54034,221003T120520  54034,2022-10-03,12:05:20,"0,388","166,919","1399,67","21,6521","31,6729","41,7556","344,22","41,6266","342,665","41,0008","369,137","42,5363","343,653",OK
30DS29,54035,221003T120525  54035,2022-10-03,12:05:25,"0,408","165,68","1383,22","21,7757","31,5058","41,3556","336,508","41,0782","334,192","40,8266","370,269","42,4201","342,249",OK
30DS29,54036,221003T120556  54036,2022-10-03,12:05:56,"0,422","165,971","1388,67","21,7567","31,5848","41,4072","336,987","41,1814","336,16","40,8911","372,231","42,4911","343,291",OK
30DS29,54037,221003T120601  54037,2022-10-03,12:06:01,"0,404","166,384","1397,99","21,6958","31,3771","41,6459","343,271","41,433","341,321","40,8395","370,414","42,4653","342,985",OK
30DS29,54038,221003T120606  54038,2022-10-03,12:06:06,"0,408","166,506","1397,42","21,7491","31,6864","41,5879","339,925","41,2717","337,891","41,1427","374,584","42,504","345,015",OK
30DS29,54039,221003T120918  54039,2022-10-03,12:09:18,"0,402","167,532","1416,04","21,6692","31,2167","41,8782","345,088","41,6266","342,947","41,2588","378,17","42,7685","349,838",OK
30DS29,54040,221003T120924  54040,2022-10-03,12:09:24,"0,408","167,777","1422,64","21,6066","31,5984","41,9104","345,805","41,6524","345,773","41,3685","380,63","42,8459","350,433",OK
30DS29,54041,221003T120929  54041,2022-10-03,12:09:29,"0,39","166,358","1397,97","21,7148","31,6367","41,5104","339,144","41,4395","340,349","40,962","374,671","42,4459","343,811",OK
30DS29,54042,221003T120934  54042,2022-10-03,12:09:34,"0,404","167,171","1405,22","21,6958","31,4719","41,775","344,588","41,5362","341,791","41,1556","373,019","42,704","345,82",OK
30DS29,54043,221003T120940  54043,2022-10-03,12:09:40,"0,4","166,293","1391,42","21,6445","31,4222","41,5362","339,088","41,3685","336,689","40,9233","372,123","42,4653","343,522",OK
30DS29,54044,221003T120945  54044,2022-10-03,12:09:45,"0,412","166,409","1398,17","21,7053","31,5442","41,633","339,511","41,3814","340,573","41,0007","374,232","42,3943","343,853",OK
30DS29,54045,221003T120950  54045,2022-10-03,12:09:50,"0,404","166,655","1401,82","21,7205","31,4584","41,5943","341,83","41,5104","340,233","41,1362","376,277","42,4137","343,479",OK
30DS29,54046,221003T120955  54046,2022-10-03,12:09:55,"0,404","166,061","1390,7","21,6825","31,6503","41,5104","340,302","41,3427","337,783","40,7943","370,588","42,4137","342,029",OK
30DS29,54047,221003T121020  54047,2022-10-03,12:10:20,"0,404","166,532","1399,38","21,6578","31,3432","41,6459","340,663","41,3104","338,412","41,0782","375,237","42,4976","345,073",OK
30DS29,54048,221003T121025  54048,2022-10-03,12:10:25,"0,408","165,971","1387,21","21,831","31,578","41,3104","334,259","41,2266","338,206","40,962","371,427","42,4717","343,316",OK
30DS29,54049,221003T121031  54049,2022-10-03,12:10:31,"0,408","164,99","1374,54","21,6844","31,28","41,4072","337,84","41,0782","334,756","40,5298","364,684","41,975","337,262",OK
30DS29,54050,221003T121036  54050,2022-10-03,12:10:36,"0,378","167,022","1406,76","21,7072","31,6345","41,6588","341,911","41,4266","338,642","41,2846","378,768","42,6524","347,443",OK
30DS29,54051,221003T121041  54051,2022-10-03,12:10:41,"0,396","167,21","1401,28","21,711","31,5148","41,7362","341,975","41,6008","341,351","41,1362","372,679","42,7363","345,279",OK
30DS29,54052,221003T121047  54052,2022-10-03,12:10:47,"0,384","165,758","1386,08","21,7148","31,2461","41,3298","337,589","41,0911","334,551","40,9556","371,419","42,3814","342,525",OK
30DS29,54053,221003T121054  54053,2022-10-03,12:10:54,"0,402","165,706","1386,12","21,7072","31,3838","41,5233","341,953","41,2911","338,476","40,7749","368,024","42,1169","337,667",OK
30DS29,54054,221003T121059  54054,2022-10-03,12:10:59,"0,41","166,416","1391,96","21,6426","31,3545","41,504","338,83","41,2911","336,618","41,0266","373,74","42,5943","342,767",OK
30DS29,54055,221003T121104  54055,2022-10-03,12:11:04,"0,4","165,577","1380,82","21,6521","31,2867","41,2524","334,228","41,1169","333,127","40,904","371,52","42,304","341,943",OK
30DS29,54056,221003T121109  54056,2022-10-03,12:11:09,"0,406","165,739","1382,56","21,5838","31,3183","41,4137","337,34","41,1427","334,831","40,904","369,963","42,2782","340,43",OK
30DS29,54057,221003T121116  54057,2022-10-03,12:11:16,"0,388","166,242","1397,47","21,6939","31,3771","41,4782","341,956","41,362","338,475","40,9749","373,519","42,4266","343,524",OK
30DS29,54058,221003T121128  54058,2022-10-03,12:11:28,"0,382","165,919","1387,43","21,6825","31,4787","41,5298","340,313","41,2266","337,108","40,9685","370,785","42,1943","339,222",OK
30DS29,54059,221003T121134  54059,2022-10-03,12:11:33,"0,414","165,829","1383,28","21,6274","31,6322","41,4975","339,223","41,3104","338,852","40,8395","367,793","42,1814","337,409",OK
30DS29,54060,221003T121139  54060,2022-10-03,12:11:39,"0,4","165,706","1384,08","21,7129","31,5374","41,3879","336,209","41,233","335,322","40,8459","372,239","42,2395","340,306",OK
30DS29,54061,221003T121144  54061,2022-10-03,12:11:44,"0,402","166,326","1392,32","21,7643","31,4019","41,504","339,923","41,3427","337,791","40,9878","372,156","42,4911","342,453",OK
30DS29,54062,221003T121149  54062,2022-10-03,12:11:49,"0,404","165,377","1377,27","21,7091","31,3229","41,3879","337,409","41,2266","335,403","40,7233","366,28","42,0395","338,175",OK
30DS29,54063,221003T121223  54063,2022-10-03,12:12:23,"0,39","165,687","1382,41","21,7091","31,569","41,3362","335,278","41,0395","334,24","40,9556","370,495","42,3556","342,399",OK
30DS29,54064,221003T121228  54064,2022-10-03,12:12:28,"0,4","166,635","1402,04","21,6882","31,4674","41,6072","341,125","41,4008","339,706","41,0524","375,282","42,575","345,928",OK
30DS29,54065,221003T121233  54065,2022-10-03,12:12:33,"0,4","165,635","1387,73","21,6407","31,4042","41,3556","337,75","41,2201","337,548","40,7943","371,037","42,2653","341,392",OK
30DS29,54066,221003T121239  54066,2022-10-03,12:12:39,"0,39","166,364",1395,"21,6635","31,5442","41,6911","342,321","41,2782","338,435","40,9491","371,345","42,4459","342,897",OK
30DS29,54067,221003T121244  54067,2022-10-03,12:12:44,"0,408","166,745","1399,38","21,6464","31,4854","41,7427","342,298","41,5169","341,302","41,0975","373,916","42,3879","341,864",OK
30DS29,54068,221003T121249  54068,2022-10-03,12:12:49,"0,406","166,08","1391,47","21,7262","31,2325","41,6201","342,696","41,362","338,442","40,7749","368,635","42,3234","341,692",OK
30DS29,54069,221003T121254  54069,2022-10-03,12:12:54,"0,408","166,216","1389,67","21,6673","31,4809","41,6975","342,122","41,3491","337,54","40,8588","368,456","42,3105","341,555",OK
30DS29,54070,221003T121259  54070,2022-10-03,12:12:59,"0,404","165,493","1389,02","21,6331","31,5803","41,3169","337,767","41,1362","337,617","40,8201","370,892","42,2201","342,742",OK
30DS29,54071,221003T121304  54071,2022-10-03,12:13:04,"0,408","166,468","1391,04","21,6578","31,2687","41,6072","338,386","41,2653","335,36","40,9814","371,518","42,6137","345,775",OK
30DS29,54072,221003T121309  54072,2022-10-03,12:13:09,"0,386","164,551","1369,9","21,7205","31,5871","41,0846","332,41","40,9362","333,772","40,562","365,845","41,9685","337,878",OK
30DS29,54073,221003T121314  54073,2022-10-03,12:13:14,"0,412","165,687","1379,69","21,6768","31,5961","41,3685","335,609","41,4459","336,504","40,7556","368,811","42,1169","338,762",OK
30DS29,54074,221003T121319  54074,2022-10-03,12:13:19,"0,394","165,945","1385,47","21,5686","31,3861","41,4266","338,021","41,1814","336,234","41,033","370,879","42,304","340,337",OK
30DS29,54075,221003T121327  54075,2022-10-03,12:13:26,"0,398","165,855","1384,97","21,6597","31,5825","41,3104","336,601","41,3233","337,281","40,833","370,005","42,3879","341,079",OK
30DS29,54076,221003T121332  54076,2022-10-03,12:13:32,"0,39","165,397","1376,86","21,7947","31,289","41,2588","333,845","41,0653","333,499","40,9749","370,334","42,0975","339,182",OK
30DS29,54077,221003T121337  54077,2022-10-03,12:13:37,"0,394","166,151","1393,73","21,6198","31,298","41,5427","341,276","41,2717","338,971","41,0717","372,725","42,2653","340,756",OK
30DS29,54078,221003T121342  54078,2022-10-03,12:13:42,"0,402","165,758","1384,66","21,6749","31,6909","41,4588","339,186","41,104","336,505","40,9298","369,896","42,2653","339,07",OK
30DS29,54079,221003T121354  54079,2022-10-03,12:13:54,"0,416","166,435","1395,1","21,6749","31,4922","41,5233","340,923","41,3814","338,167","40,9233","371,668","42,6072","344,344",OK
30DS29,54080,221003T121359  54080,2022-10-03,12:13:59,"0,408","166,158","1393,13","21,6521","31,6932","41,4846","340,206","41,2782","338,548","40,9298","371,558","42,4653","342,819",OK
30DS29,54081,221003T121404  54081,2022-10-03,12:14:04,"0,406","166,151","1391,79","21,6977","31,4042","41,5814","340,403","41,3879","339,498","40,8782","370,909","42,304","340,98",OK
30DS29,54082,221003T121409  54082,2022-10-03,12:14:09,"0,41","165,19","1372,09","21,6749","31,5283","41,2717","334,077","40,9427","331,736","40,762","368,016","42,2137","338,264",OK
30DS29,54083,221003T121415  54083,2022-10-03,12:14:14,"0,416","166,268","1391,59","21,7205","31,6096","41,6653","341,6","41,504","340,597","40,7749","367,713","42,3234","341,677",OK
30DS29,54084,221003T121420  54084,2022-10-03,12:14:20,"0,398","165,635","1382,24","21,6521","31,6977","41,3233","337,336","41,1814","336,236","40,8459","368,17","42,2846","340,501",OK
30DS29,54085,221003T121425  54085,2022-10-03,12:14:24,"0,408","167,022","1399,46","21,7034","31,7293","41,7233","341,104","41,6266","341,11","41,1169","374,03","42,5556","343,213",OK
30DS29,54086,221003T121430  54086,2022-10-03,12:14:30,"0,396","165,151","1375,89","21,6882","31,4425","41,1879","334,794","40,8911","332,205","40,8072","369,346","42,2653","339,545",OK
30DS29,54087,221003T121435  54087,2022-10-03,12:14:35,"0,396","165,539","1379,13","21,6673","31,4832","41,4782","337,88","41,233","335,666","40,7298","366,911","42,0975","338,677",OK
30DS29,54088,221003T121440  54088,2022-10-03,12:14:40,"0,41","166,461","1390,71","21,7281","31,4742","41,6201","339,847","41,3169","337,055","41,0975","371,816","42,4266","341,995",OK
30DS29,54089,221003T121445  54089,2022-10-03,12:14:44,"0,416","165,248","1374,65","21,7015","31,438","41,0588","332,13","41,0524","333,81","40,762","368,723","42,375","339,984",OK
30DS29,54090,221003T121450  54090,2022-10-03,12:14:50,"0,408","166,222","1388,91","21,6559","31,2483","41,5943","339,986","41,2072","336,202","41,033","371,394","42,3879","341,323",OK
30DS29,54091,221003T121455  54091,2022-10-03,12:14:55,"0,394","166,868","1400,67","21,7395","31,3409","41,704","342,111","41,4846","340,847","41,1298","374,028","42,5492","343,686",OK
30DS29,54092,221003T121500  54092,2022-10-03,12:15:00,"0,402","165,951","1392,09","21,6464","31,3432","41,3749","339,946","41,1749","337,047","41,0524","373,027","42,3492","342,069",OK
30DS29,54093,221003T121529  54093,2022-10-03,12:15:29,"0,4","166,009","1388,93","21,7491","31,4335","41,3427","336,073","41,2008","336,325","41,0137","373,468","42,4524","343,062",OK
30DS29,54094,221003T121534  54094,2022-10-03,12:15:34,"0,392","165,932","1390,96","21,6825","31,6909","41,6072","342,233","41,2717","338,908","40,8588","369,087","42,1943","340,734",OK
30DS29,54095,221003T121612  54095,2022-10-03,12:16:12,"0,414","166,126",1396,"21,6312","31,4877","41,6201","342,895","41,3169","338,831","40,7814","370,371","42,4072","343,905",OK
30DS29,54096,221003T121640  54096,2022-10-03,12:16:39,"0,382","166,119","1396,44","21,7643","31,3071","41,5298","341,078","41,3879","340,568","40,962","373,228","42,2395","341,562",OK
30DS29,54097,221003T121644  54097,2022-10-03,12:16:44,"0,406","166,242","1394,8","21,73","31,3861","41,4524","337,658","41,2137","337,337","41,0588","373,931","42,5169","345,878",OK
30DS29,54098,221003T121649  54098,2022-10-03,12:16:49,"0,386","166,197","1394,19","21,635","31,3387","41,433","337,942","41,2588","337,094","40,9749","373,738","42,5298","345,417",OK
30DS29,54099,221003T121805  54099,2022-10-03,12:18:05,"0,404","167,81","1414,22","21,7433","31,5758","41,8653","343,756","41,6524","342,551","41,4266","379,867","42,8653","348,049",OK
30DS29,54100,221003T121811  54100,2022-10-03,12:18:11,"0,386","166,377","1399,97","21,6597","31,6322","41,5362","341,044","41,2782","338,34","40,9749","374,635","42,5879","345,953",OK
30DS29,54101,221003T121816  54101,2022-10-03,12:18:16,"0,412","166,184","1392,47","21,6483","31,4493","41,5879","339,279","41,2975","336,869","40,9685","372,141","42,3298","344,184",OK
30DS29,54102,221003T121845  54102,2022-10-03,12:18:45,"0,404","166,693","1401,14","21,6426","31,6164","41,6459","342,42","41,3491","338,647","41,1943","376,077","42,504","343,998",OK
30DS29,54103,221003T121904  54103,2022-10-03,12:19:04,"0,398","165,816","1385,31","21,7053","31,4674","41,3491","335,151","41,0459","332,974","40,9427","372,074","42,4782","345,113",OK
30DS29,54104,221003T121909  54104,2022-10-03,12:19:09,"0,396","165,719","1384,33","21,7662","31,3477","41,2975","336,722","41,0395","334,423","40,8459","369,448","42,5363","343,737",OK
30DS29,54105,221003T121914  54105,2022-10-03,12:19:14,"0,398","165,351","1381,74","21,6616","31,3996","41,3749","338,695","41,1491","336,54","40,6201","367,879","42,2072","338,626",OK
30DS29,54106,221003T121919  54106,2022-10-03,12:19:19,"0,39","165,584","1383,5","21,7395","31,2416","41,3943","337,996","41,1556","335,699","40,7427","370,361","42,2911","339,447",OK
30DS29,54107,221003T121924  54107,2022-10-03,12:19:24,"0,404","165,713","1384,75","21,7129","31,1332","41,2975","336,685","41,0201","333,921","40,9233","371,16","42,4717","342,983",OK
30DS29,54108,221003T121929  54108,2022-10-03,12:19:29,"0,404","165,745","1382,3","21,7224","31,3861","41,4782","337,169","41,2137","336,11","40,7749","368,955","42,2782","340,07",OK
30DS29,54109,221003T121940  54109,2022-10-03,12:19:40,"0,398","166,268","1394,87","21,7072","31,3409","41,4846","338,86","41,3104","337,157","40,9685","372,715","42,504","346,136",OK
30DS29,54110,221003T121946  54110,2022-10-03,12:19:46,"0,406","166,287","1392,16","21,6654","31,3071","41,5685","340,221","41,2524","337,882","41,033","371,698","42,433","342,357",OK
30DS29,54111,221003T121951  54111,2022-10-03,12:19:51,"0,398","166,106","1390,29","21,673","31,2258","41,3685","337,539","41,1169","335,468","40,9814","372,529","42,6395","344,756",OK
30DS29,54112,221003T121956  54112,2022-10-03,12:19:56,"0,386","166,442","1400,33","21,7072","31,2032","41,6524","341,979","41,3362","339,427","41,0201","374,321","42,433","344,605",OK
30DS29,54113,221003T122002  54113,2022-10-03,12:20:02,"0,392","166,648","1395,01","21,7167","31,1422","41,7104","341,859","41,5362","340,117","40,962","370,333","42,4395","342,698",OK
30DS29,54114,221003T122007  54114,2022-10-03,12:20:07,"0,396","165,79","1388,32","21,6236","31,4538","41,4072","339,418","41,0717","335,502","40,9169","371,922","42,3943","341,481",OK
30DS29,54115,221003T122012  54115,2022-10-03,12:20:12,"0,412","166,287","1390,27","21,6104","31,2438","41,6717","340,767","41,2911","336,129","40,9298","371,127","42,3943","342,247",OK
30DS29,54116,221003T122017  54116,2022-10-03,12:20:17,"0,4","166,603","1398,89","21,6844","31,0767","41,7169","342,503","41,3556","339,749","41,0459","372,132","42,4846","344,51",OK
30DS29,54117,221003T122022  54117,2022-10-03,12:20:22,"0,408","166,474","1397,55","21,6578","31,1716","41,6266","341,37","41,2137","337,802","41,2008","374,523","42,433","343,851",OK
30DS29,54118,221003T122027  54118,2022-10-03,12:20:27,"0,392","166,261","1390,12","21,711","31,2077","41,5104","338,139","41,2072","336,665","41,0395","372,504","42,504","342,814",OK
30DS29,54119,221003T122032  54119,2022-10-03,12:20:32,"0,394","165,887","1387,87","21,6464","31,2551","41,3943","338,575","41,0717","334,787","41,0782","373,685","42,3427","340,82",OK
30DS29,54120,221003T122038  54120,2022-10-03,12:20:38,"0,406","166,261","1389,39","21,7186","31,2822","41,562","339,257","41,4201","337,416","40,9298","371,673","42,3492","341,04",OK
30DS29,54121,221003T122043  54121,2022-10-03,12:20:43,"0,408","165,629","1381,91","21,7186","31,1061","41,3749","337,482","41,162","334,306","40,8201","369,216","42,2717","340,904",OK
30DS29,54122,221003T122048  54122,2022-10-03,12:20:48,"0,408","165,693","1381,96","21,6882","31,2574","41,4524","339,259","41,233","337,055","40,7685","367,344","42,2395","338,304",OK
30DS29,54123,221003T122053  54123,2022-10-03,12:20:53,"0,4","165,713","1381,57","21,6104","31,2258","41,4395","338,617","41,2201","337,417","40,6911","365,135","42,3621","340,405",OK
30DS29,54124,221003T122058  54124,2022-10-03,12:20:58,"0,41","165,997","1387,73","21,6255","31,2709","41,304","335,703","41,1814","335,591","41,0395","372,593","42,4717","343,844",OK
30DS29,54125,221003T122103  54125,2022-10-03,12:21:03,"0,41","165,539","1383,25","21,7167","31,0677","41,4717","340,237","41,1556","336,966","40,7104","367,388","42,2008","338,663",OK
30DS29,54126,221003T122108  54126,2022-10-03,12:21:08,"0,408","165,855","1385,85","21,7205","31,298","41,304","335,984","41,1749","335,881","40,9814","370,912","42,3943","343,069",OK
30DS29,54127,221003T122113  54127,2022-10-03,12:21:13,"0,392","165,629","1383,98","21,6787","31,3116","41,304","336,338","41,1491","335,865","40,8782","369,958","42,2975","341,817",OK
30DS29,54128,221003T122119  54128,2022-10-03,12:21:18,"0,4","165,771","1385,24","21,635","31,1964","41,3685","336,844","41,2395","337,852","40,962","371,898","42,2008","338,644",OK
30DS29,54129,221003T122124  54129,2022-10-03,12:21:24,"0,398","164,964","1375,27","21,7053","31,2325","41,0975","333,236","40,9685","333,195","40,6782","368,058","42,2201","340,776",OK
30DS29,54130,221003T122128  54130,2022-10-03,12:21:28,"0,406","165,835","1383,14","21,6464","31,2325","41,4717","336,862","41,0975","335,132","40,8975","368,813","42,3685","342,332",OK
